"PE","EP"
"1.00331159227056","12123.662060913"
"0.942637992287115","11468.304371776"
"0.959766729640515","11816.204464199"
"0.964094992279476","11907.988678373"
"0.967895946008752","11991.407308781"
"0.966165961226184","11952.93902789"
"0.971962111962112","12031.227578966"
"0.992617621098548","12123.20418644"
"0.985145783665289","12032.583746898"
"0.976135509908241","11901.779567573"
"0.963667642464176","11667.633310358"
"0.939012175367683","11127.098366541"
"0.977606800003416","11192.286661625"
"0.968672682889018","11095.804292798"
"0.959633504557252","11040.230875258"
"0.948243282912612","10807.893459737"
"0.927533529104841","10434.073351224"
"0.985057274259434","10904.434892011"
"0.974394799147487","10711.82153899"
"0.959762113069199","10457.064358931"
"0.958610318838183","10409.925006249"
"0.990376936843648","11061.615477488"
"0.624077218599182","1360.5406091371"
"0.684129050084254","1915.1398103101"
"0.661610143112457","2159.7585654664"
"0.548309160701318","946.80644570591"
"0.472152053954629","774.73582995951"
"0.712765981813601","2915.1618049225"
"0.698044198599754","3271.5023022185"
"0.645249766573296","2239.2541015625"
"0.768242024044213","3058.163561418"
"0.801503786699865","2926.2047058824"
"0.500911135373216","974.12866242038"
"0.567253988295655","101.41479900391"
"0.552778465733548","762.08846830986"
"0.645898124442927","2063.1894827093"
"0.656208737717309","1837.4350351574"
"0.766847971781305","2749.1740139211"
"0.694090486988446","1634.3722627737"
"0.689859540653548","3047.4474312563"
"0.799290874648899","3391.8025337373"
"0.551917133907184","856.14697674419"
"0.602067610274040","47.618644067797"
"0.474859011090895","777.82144522145"
"0.505148271194783","404.8951048951"
"0.652023352101783","2064.405908799"
"0.668758833903932","1875.0103190983"
"0.755808702180857","2837.5988439306"
"0.682007300766991","3123.0489543726"
"0.801841746508413","3252.061668682"
"0.493014811275681","524.02079168333"
"0.518549948874203","876.06543385491"
"0.614533984533984","1454.1987981973"
"0.670659455800907","2425.7625"
"0.728118407856970","4165.1859063514"
"0.832668685848898","8206.8529571351"
"0.428538441831759","64.319375345495"
"0.369066990487756","121.79773755656"
"0.479567155824466","518.10907718437"
"0.525540559296158","802.25810239549"
"0.516581970849805","907.69278853484"
"0.564001887745606","913.90015772871"
"0.520049507262622","948.27395993837"
"0.571646313220387","969.89715013533"
"0.575299823633157","1361.8623091744"
"0.494292393266752","200.92498230715"
"0.402819879708768","284.40713941148"
"0.435466718923509","456.26962457338"
"0.805940628170422","3369.8236947449"
"0.770556192778415","3150.1336962068"
"0.700030957442841","3270.176138738"
"0.700683529057513","2402.5888818432"
"0.672650772778978","1949.3942307692"
"0.685788763519687","2363.2729149463"
"0.467534076827757","733.27695004382"
"0.511745164368115","810.85557768924"
"0.499786032725847","698.17340558566"
"0.427277980576861","579.53864376666"
"0.648134078196570","2133.7460300656"
"0.562381810092043","1656.5209264012"
"0.701118817315078","2480.7748458693"
"0.648382027130929","1927.9935547149"
"0.759032428326832","1848.4049726085"
"0.817705003248863","2963.3306751728"
"0.701849037487335","3923.2550631054"
"0.872491186814774","3338.7726728662"
"0.687953723266579","2309.7213420317"
"0.692319632783209","2215.0435571688"
"0.926797293266136","3700.9185475957"
"0.897450341154045","3894.3208672087"
"0.672456555368955","2286.6058091286"
"0.665962980777796","2212.1440217391"
"0.909976068376068","3794.8637274549"
"0.888534675201342","4029.970917226"
"0.638019862456248","1271.3385883196"
"0.644899036830538","1902.8258737941"
"0.695465362891523","1757.6125244618"
"0.875687830687831","3085.4449991393"
"0.628598705968385","4159.3348365276"
"0.880756298303724","3623.9283978617"
"0.754733669506752","4530.0607082631"
"0.777590601354042","2083.1984380547"
"0.855773481662371","3618.168972037"
"0.674280206483972","2227.776929982"
"0.664332590736099","2155.6613686534"
"0.941864929393274","4098.8433940774"
"0.978814104423942","4913.2798481712"
"0.963554559005477","5219.6568160153"
"1.04042973184699","14269.281984334"
"0.993962204670739","13501.493617021"
"0.997764178406748","13528.397271952"
"1.02390490501867","14286.633491995"
"1.06447745773451","13523.067353067"
"1.05724783558478","12985.716019417"
"1.06660854482762","13440.515097691"
"0.988790566503932","13426.846121238"
"1.01735867666357","14119.807774455"
"1.05460754892974","12284.195268622"
"0.922070864993171","10786.531867313"
"0.996890027380983","10744.194635059"
"0.875014463175442","5449.5092751491"
"0.824301286381889","5687.6282359404"
"0.915242333407099","10799.672418105"
"0.913400717630603","10782.579589782"
"0.940551673350463","10369.515597261"
"0.659902611089603","3271.6187520418"
"0.983955769244842","5815.7391367114"
"1.01844022274993","5299.9985855728"
"0.806650529628574","4873.8434004474"
"1.01325641189095","5145.4833153929"
"0.975661742137933","5064.1954280592"
"0.915466537160579","4219.4242615701"
"0.874003391014663","5404.1222307105"
"0.976786092214664","5657.0983913206"
"0.783790541954384","4894.0250109973"
"0.956677160124859","5551.8221906117"
"0.891120299393470","4087.1548084441"
"1.00550187590188","4768.0627461106"
"0.952434763355398","4085.8781807546"
"1.00747275907109","5195.5180364448"
"0.785378290446614","4984.0476625274"
"1.04381533949037","4959.2820884699"
"0.969734520724919","4754.6942814731"
"0.953336243386243","4838.0321965685"
"0.953444968379418","4911.0375886525"
"0.928385728697013","4461.0308614136"
"0.785704853060658","4303.3327820046"
"1.03023873316072","4665.5667246601"
"0.786524950721029","4494.1668830607"
"0.632035530838451","2843.8831977023"
"0.887703598931322","7504.2909033481"
"0.951932205904168","5100.413670486"
"0.945734957548911","5079.011732499"
"0.854453262786596","4365.8034433286"
"0.813433014257442","6430.2934770148"
"0.828079576882502","6567.7845046942"
"0.827800292693910","2324.5725439167"
"0.839901279406929","2270.987254902"
"1.09718290336764","5133.1461483081"
"0.788944960593629","3200.3557753669"
"0.762779682853922","3088.8426821406"
"0.740174173680219","3834.1953642384"
"0.929730507691292","9054.7111111111"
"0.893210781938891","4945.128935677"
"0.869121951362661","7473.843477119"
"0.897813109594386","7628.6482139267"
"0.640337334103313","2273.7809561129"
"0.727581620718463","2098.1761719916"
"0.691892917914423","3216.774687626"
"0.801535765339274","3078.4547461369"
"0.861106622597625","7696.3838099074"
"1.00104783472305","5477.2428471738"
"0.788862736338550","5140.7534246575"
"0.448814483184853","638.42058121019"
"0.585719502615861","1106.9332331473"
"0.557983896940418","1101.2286243329"
"0.751250486925849","2133.1247658299"
"0.532049216070213","986.5022248017"
"0.493272509003601","958.0533467539"
"0.753788890449657","2171.5655727238"
"1.01266530999864","5510.264117202"
"0.962362525791097","5200.4921597048"
"0.551299329805996","1017.3825169255"
"0.513866745051930","972.23677873037"
"0.704071970616313","1909.4044585987"
"0.656479148377504","1791.1968693558"
"0.757139272450925","2946.8364595545"
"0.717233774934033","2709.4790874525"
"0.594356400996613","893.73996952768"
"0.842862979972963","7527.1468838083"
"0.952004960317460","5205.5657573155"
"0.827822033716771","4779.3050049554"
"1.00109471028206","5111.9361290323"
"0.613737174211248","2074.6498700549"
"0.707364295512444","1982.2216494845"
"0.715939514846619","1936.8295063146"
"0.763994311772089","3151.9804177546"
"0.759882612514191","2898.0240046838"
"0.962973877741173","5055.3722890791"
"0.747168625266871","4770.1304675716"
"0.744637557230150","4728.3696045116"
"0.741116073814486","3103.309729064"
"1.00325034257128","5215.558190081"
"0.617055757539928","2110.1077539134"
"0.696395716592623","2022.9807580175"
"0.704238483843004","1973.5773984697"
"0.701076849683407","1909.9574347333"
"0.769118457032830","3210.5927112535"
"0.739458450046685","2986.4174641148"
"0.841945665111510","7209.0066828676"
"0.972221495213862","5148.2970063025"
"0.745195623222834","4768.3602484472"
"0.745195623222834","4768.3602484472"
"0.739205376147905","3000.9074486513"
"0.826043721192181","2237.416964742"
"0.780041012764177","2109.7403081511"
"0.797353123878198","2295.4447510183"
"0.749266651330419","2121.6200349738"
"0.739317101605237","2970.7895054282"
"0.711822340268556","2792.0116537181"
"0.699575902433045","2615.5575692964"
"1.06346249861548","14272.012692656"
"1.00151105565953","12187.965838509"
"1.01603092768959","12491.148243359"
"0.993274976657329","9300.7107779788"
"1.02661636141636","8152.3334262615"
"0.753720608068936","5308.4338308458"
"0.793022876753322","6507.7760555852"
"0.802861047161302","5883.5096700796"
"0.842056139440336","5859.4920368818"
"1.05835299178389","14410.946745562"
"0.912631932055563","12437.163438829"
"1.06837391403749","13515.019590771"
"1.06938131754578","13085.282626766"
"1.02846252904454","11345.736546476"
"1.05017911118020","13040.501516684"
"0.941432749816588","12408.172365989"
"0.573706432917529","7550.5750903713"
"0.805141976588517","9090.6951987834"
"0.869004556743332","12426.658067845"
"0.994743588391429","9937.354094714"
"0.485141787051899","954.13605898123"
"0.715112538842697","91.457107335267"
"0.780505176693448","4234.2348536419"
"0.703763418461581","19733.803278689"
"0.717201231109728","18961.532967033"
"0.731226471656579","22840.842400842"
"0.729090401103602","23112.311997202"
"0.726909769305079","22961.424017003"
"0.731153350970018","23335.372923294"
"0.688251039304611","22017.886528307"
"0.671733199262611","21502.777436402"
"0.685863903586125","20546.292070736"
"0.689659386998207","19612.06313416"
"0.724066974750519","23447.784111151"
"0.723858852809783","23195.660242684"
"0.723883859501933","23688.169723121"
"0.724889140841522","23246.070402299"
"0.861221540199385","12605.473821369"
"0.890540826411473","11847.099236641"
"0.840416638994045","11572.965235174"
"0.831109403474507","10985.187227866"
"0.901516280764693","12484.279433317"
"0.899797450930511","11607.666294272"
"1.13424752843713","10482.247685185"
"0.879075837742504","12038.522012579"
"0.852204203409759","21483.937790398"
"0.906224869637740","23424.424498416"
"0.899936968023924","23526.348649597"
"0.900780701855502","23386.396903589"
"0.888780363155363","12230.658603377"
"0.851455556519309","11636.266655351"
"0.905925135486293","12431.823154057"
"0.776275132275132","11899.850066269"
"0.826497849562177","21994.850984566"
"0.825981620718463","22203.070787637"
"0.897981898172374","23566.589943343"
"0.891696773341413","23723.428672316"
"0.920374149659864","13502.273730684"
"0.906634572002789","13060.206014682"
"0.937088285123916","13275.308525671"
"0.902060287617384","11440.49391069"
"0.891309533762506","13081.048172355"
"0.930192691806395","12399.008320216"
"0.470469740488788","1059.0216070223"
"0.518826574952386","1124.7767716057"
"0.547537227117940","1403.298404821"
"0.516681445380806","1333.5552389587"
"0.720814806993669","1612.3534696406"
"0.711135837742505","2866.2195291823"
"0.533333231091685","2190.2880585035"
"0.811606349206349","1781.7365721183"
"0.645147884611486","1551.241815801"
"0.627979948045630","1520.8867313916"
"0.721752014922747","6690.0031142946"
"0.746988252174693","2085.6090170888"
"0.743184000326857","2777.3391973612"
"0.725799771760556","2721.325607064"
"0.726806662137401","2395.7794843664"
"0.720156049382716","2843.4197530864"
"0.708153310104529","2782.6649717514"
"0.720435179872931","2460.2498589961"
"0.551963814855381","1377.7170119956"
"0.719109142364956","2551.7817589577"
"0.480612922189983","917.72953964194"
"0.643057639890973","1863.3798356082"
"0.834700477848626","13447.57417672"
"1.02574007478738","11078.419372645"
"1.01576221490367","11099.15170111"
"1.00856008994603","10997.458535888"
"1.00963412329842","11039.345599269"
"1.01271580536791","11038.058809467"
"1.01718727285884","11029.709545855"
"1.02099795388375","11078.58739498"
"0.989679279863442","10855.981485563"
"0.986562232609713","10814.753713839"
"0.997164461357127","12716.421965318"
"0.997164461357127","12716.421965318"
"1.05390587985852","13120.850803989"
"1.04994159231956","12200.481459911"
"1.06248836583208","12748.661985567"
"1.04607660255170","11974.918824894"
"1.07852364280888","11140.104662226"
"0.978481440465937","12428.058134841"
"0.699929855467674","6306.6603624901"
"0.667446536237234","1950.9626256281"
"0.645193993091429","1894.2834633262"
"0.474627918608018","665.08366358432"
"0.533903053008643","1185.9720097889"
"0.824683415676793","22110.093708166"
"0.940382968002015","12389.576293913"
"0.877355325636027","11689.37206157"
"0.888713689179375","10345.172781065"
"1.03281511005446","12025.066505441"
"0.999038758104781","13581.768736617"
"0.934038624778442","12770.346121768"
"0.969757723294499","12405.212981744"
"0.813031631890365","8117.4708293914"
"0.890557786989902","11487.544929746"
"0.504630122580433","694.78335832084"
"0.458692743764172","475.70146137787"
"0.481901370234703","715.33135283364"
"0.506359898973139","782.06365935919"
"0.761817327652136","3136.1967044945"
"0.724741508769387","2632.3329252117"
"0.927132742915300","4666.0626763701"
"0.640566225262358","2864.9058500914"
"0.708302945802946","11108.635084428"
"0.573842767056196","6686.3365079365"
"0.584594614779197","9468.3781094527"
"0.808697692833747","8179.5149847095"
"0.923407530812778","9292.4421407907"
"0.926609880419404","9885.6497948016"
"0.997861650009798","12339.175176748"
"0.934990817075227","10301.260907127"
"0.663549794860788","3092.1475059382"
"0.841578643578643","10062.994787091"
"0.934045367108215","11666.582934609"
"0.354443124692558","508.63324636601"
"0.367941155441155","465.12458038045"
"0.336477501521749","638.44167066731"
"0.485746087735506","337.44009042954"
"0.438789827751903","442.71151850571"
"0.441000855431993","459.89470038102"
"0.418472178995055","407.51006068349"
"0.399537448559671","449.88709677419"
"0.403374603174603","466.21345358888"
"0.459829815087547","357.26095697628"
"0.428041433427907","496.62422231439"
"0.771748471402650","3044.1271578947"
"0.780647495430980","3228.4517563361"
"0.717623456790123","2944.9150154117"
"0.739018224573780","2853.2776217228"
"0.641165180382708","2679.7872738615"
"0.736228154561487","4109.7140871177"
"0.645647331634986","4069.4793337446"
"0.528200890232636","1095.9696793003"
"0.684997563804308","3898.2922008547"
"0.533317073490555","762.59698767686"
"0.486525978633258","1036.7343857241"
"0.401336721599565","590.38548844751"
"0.846024270880783","8164.1760780287"
"0.966035637694480","12345.717741935"
"0.952285555847415","12044.661322645"
"0.702310331540023","8373.5586772022"
"0.819615787504676","7804.7302616346"
"0.646087451723460","7424.8320749805"
"0.799068922765292","8453.9127218935"
"0.631072498758583","19633.243847875"
"0.646976560089872","10451.319139596"
"0.999696923887400","13674.092788241"
"1.04136014448514","13330.044169611"
"1.02150830512031","13685.011614402"
"1.02327836148795","12753.642063266"
"0.902109075157028","3980.2134684351"
"0.858521630874572","4030.7807118255"
"0.749183801580896","2739.2911569381"
"0.598318502485169","894.02826510721"
"0.559030650419539","863.72809095216"
"0.688383190153799","3375.1769225087"
"0.810081514550264","3101.691636192"
"0.496676925068362","2231.2370566204"
"0.516627211403844","2999.3023060797"
"0.774707640463593","1955.2220260284"
"0.383319499354196","3314.0111801242"
"0.376436865259666","3553.452970297"
"0.644468479553751","1429.7211924622"
"0.669152091631493","1675.8949608573"
"0.692100901250748","1580.544776591"
"0.544235995632821","2183.1112421384"
